Genie Biologique et Agroalimentaires (GBA),Qualite securite enseignements techniques
Genie Biologique et Agroalimentaires (GBA),Qualite  Securite alimentaire Microbiologie Genie industriel  Management de projets Langues  Etc... tous me servent au quotidien.  Les nombreux projets de groupe et presentations realises a l'ecole m'ont beaucoup servis. 
Genie Biologique et Agroalimentaires (GBA),Les options de fin d'annee/specialisation
Genie Biologique et Agroalimentaires (GBA),NSP
Genie Biologique et Agroalimentaires (GBA),la biologie/microbiologie  les procedes industriels  l'economie le droit  ...
Microelectronique Et Automatique (MEA),Cours de Programmation C IOS mobile et C++. Cours de management et qualite. PIFE.
Microelectronique Et Automatique (MEA),Les heures de projets. Les cours d'informatique / electroniques
Microelectronique Et Automatique (MEA),Enseignements lies a l'informatique
Microelectronique Et Automatique (MEA),Programmations Microelectronique Traitement de signal et automatique Projets
Microelectronique Et Automatique (MEA),Travaux prariques
Microelectronique Et Automatique (MEA), 
Microelectronique Et Automatique (MEA),Communication et Gestion 
Genie Biologique et Agroalimentaires (GBA),Les projets (notamment de 4eme annee) 
Genie Biologique et Agroalimentaires (GBA),Lean management
Materiaux (MAT),Les differents cours de Durabilite Les TP ! le PIFE ! Le stage de fin d'etudes !
Sciences et Technologies de l'Eau (STE),Tous ont ete utiles  et aide a avoir une vision generale dans mon travail. 
Materiaux (MAT),Le semi-conducteur physique chimie gestion de projet cours du management de la qualite (approche et methodologie de resolution de probleme) logique informatique
Materiaux (MAT),Gestion de projet
Genie Biologique et Agroalimentaires (GBA),Physique mecanique des fluides structures moleculaires anglais allemand
Genie Biologique et Agroalimentaires (GBA),Communication  Management  Optimisation de Production
Sciences et Technologies de l'Eau (STE),Genie des procedes et traitement de l'eau Excel VBA SIG Hydraulique urbaine hydrologie.
Materiaux (MAT),Beton
Genie Biologique et Agroalimentaires (GBA),Tous les travaux pratiques ont vraiment ete un avantage lors de l'entree dans le monde du travail. En effet l'autonomie et la capacite d'organisation apprises a Polytech viennent s'ajouter aux connaissances alimentaires acquises (cours sur l'activite de l'eau la microbiologie les proteines...). 
Materiaux (MAT),Materiaux (metaux ceramique essais mecaniques RDM)  Gestion de projet et communication
Genie Biologique et Agroalimentaires (GBA),La microbio la biochimie la nutrition
Genie Biologique et Agroalimentaires (GBA),Gestion de projet 
Genie Biologique et Agroalimentaires (GBA),Gestion de projet
Genie Biologique et Agroalimentaires (GBA),L'esprit de synthese
Systemes Embarques (SE - apprentissage),Tous.
Genie Biologique et Agroalimentaires (GBA),Connaissances transversales : creation d'entreprise economie Gestion de projet
Materiaux (MAT),Polymeres et composites Mecanique
Mecanique et Interactions (MI),Gestion de projet La maturite apportee par les differentes experiences professionnelles durant le cursus  
Systemes Embarques (SE - apprentissage),Electronique informatique
Mecanique et Interactions (MI),CAD ELEMENTS FINIS Mecanique des milieux continus.. toutes les matieres techniques + anglais
Genie Biologique et Agroalimentaires (GBA),Tous ceux de la derniere annee 
Mecanique et Interactions (MI),Matieres scientifiques  Anglais Insertion professionnelle 
Genie Biologique et Agroalimentaires (GBA),Nutrition Anglais Insertion professionnelle 
Systemes Embarques (SE - apprentissage),Electronique de puissance numerique et analogique
Genie Biologique et Agroalimentaires (GBA),Les cours theoriques sont bien entendu tres interessant pour notre carriere professionnelle mais ce qui l est avant tout pour moi ce sont les seances pratiques avec les projets et tp.
Microelectronique Et Automatique (MEA),-> aspect systeme et schema electrique 
Microelectronique Et Automatique (MEA),Metier de developpeur : C C++ VHDL systemes logiques et a evenements discrets microcontroleur bases de donnees systemes embarques  Plus general : traitement du signal gestion de projet reseau droit du travail
Genie Biologique et Agroalimentaires (GBA),Biotechnologie Redaction de rapports et articles scientifiques Anglais Mathematiques 
Genie Biologique et Agroalimentaires (GBA),Management de projet Gestion de production Base de donnees  
Materiaux (MAT),Communication Gestion de projets.  De maniere globale ma formation ne m'a pas apportee grand chose pour ma mission actuelle.  
Genie Biologique et Agroalimentaires (GBA),Microbiologie Entreprenariat Management 
Microelectronique Et Automatique (MEA),La pratique :  les projets les stages les TP ...
Sciences et Technologies de l'Eau (STE),hydraulique environnement
Microelectronique Et Automatique (MEA),Oui etant chef de projet. Je dois comprendre les rendus des developpements des equipes techniques.   Je manipule beaucoup de donnees --> SQL utilise au quotidien
Informatique et Gestion (IG),De mon point de vue l'experience prime alors peut etre des mises en situation plus de TP que de cours magistraux
Genie Biologique et Agroalimentaires (GBA),Les cours de 5e annees lors de la specialisation
Materiaux (MAT),Gestion de projet Mecanique des materiaux Statistique Verre Anglais
Genie Biologique et Agroalimentaires (GBA),Performances industrielles Technologies des aliments TP Enseignements de specialite (production innovation qualite)
Informatique et Gestion (IG),L'apprentissage de la rigueur et des valeur (tenacite fidelite savoir-vivre..)
Mecanique et Interactions (MI),Conception et simulation
Microelectronique Et Automatique (MEA),Les projets semestriels et PFE
Materiaux (MAT),Les matieres liees a la mecanique et aux element finis. Concernant l'insertion professionnelle les cours de communications m'ont ete fort utile.
Genie Biologique et Agroalimentaires (GBA),Management de projet tp technologie alimentaires a l'ata fluides industriels vba technologie alimentaire projets et presentations multiples
Materiaux (MAT),Caracterisation materiaux 
Materiaux (MAT),Dans mon cas les enseignements de type scientifique (science des materiaux)
Materiaux (MAT),Management de projet les specialites (meca par exemple) ainsi que les differents intervenants Insertion pro un peu
Mecanique Structures Industrielles (MSI - apprentissage),Enseignement technique et fabrication
Eau et Genie Civil (EGC - apprentissage),Modelisation hydraulique Process STEP
Genie Biologique et Agroalimentaires (GBA),Gestion de projet ATA Gestion de production (5A prod)
Mecanique et Interactions (MI),Conception Mecanique - Mecatronique - Mecanique pour la Sante - Materiaux et Structures - Resistance des Materiaux - Anglais 
Sciences et Technologies de l'Eau (STE),Hydraulique hydrologie
Sciences et Technologies de l'Eau (STE),Je n'exerce pas de metier.
Genie Biologique et Agroalimentaires (GBA),La rigueur qu'on nous a appris la gestion de projets le travail en equipe 
Microelectronique Et Automatique (MEA),L'enseignement recu durant mon semestre a l'etranger.
Informatique et Gestion (IG),Soft skills a travers les differents projets et presentations
Microelectronique Et Automatique (MEA),Les cours de C/C++ et d'embarque. Les projets semestriels 
Eau et Genie Civil (EGC - apprentissage),Tous enseignements en rapport avec le genie civil conduites economie
Sciences et Technologies de l'Eau (STE),MMI
Informatique et Gestion (IG),Algorithmique Projets Webs Conception/Architecture
Eau et Genie Civil (EGC - apprentissage),Informatique Communication Gestion de projet Anglais
Microelectronique Et Automatique (MEA),robotique et automatique
Genie Biologique et Agroalimentaires (GBA),Technologie alimentaire + vie etudiante et projets de groupe qui ont permis une integration facilitee dans le monde professionnel
Sciences et Technologies de l'Eau (STE),Genie des procedes 
Informatique et Gestion (IG),Autant les cours d'informatique que les cours de gestion et d'insertion professionnelle 
Informatique et Gestion (IG),Developpement web / mobile. Algorithmie.
Sciences et Technologies de l'Eau (STE),Softs skills et maitrise du pack office competences en hydraulique
Mecanique et Interactions (MI),Mecanique des fluides
Mecanique et Interactions (MI),Les cours manageriaux
Microelectronique Et Automatique (MEA),Anglais Gestion de projet Programmation
Eau et Genie Civil (EGC - apprentissage),Peu d'enseignements sont en correlation avec la realite du metier de conducteur de travaux.
Informatique et Gestion (IG),Les projets industriels (4 et 5eme annee) les cours de base de donnee et les differents projets avec Arnaud Castelltort (AWI notamment)
Sciences et Technologies de l'Eau (STE),Management formalisme des normes droit applicable au domaine d activite Et les competences techniques en hydraulique et genie des procedes
Materiaux (MAT),Connaissances generales en materiaux sciences & approche des problemes ingenieurs. Par contre par le domaine dans lequel je m'oriente et les enjeux actuels de celui-ci (dispositifs medicaux) je m'eloigne enormement de ce que j'ai appris. J'allie des casquettes R&D & qualite et grace aux differentes missions je vais pouvoir diversifier mes competences avec par exemple de la production.
Sciences et Technologies de l'Eau (STE),Apprendre a travailler en autonomie mais egalement en equipe. Toutes les notions techniques (hydrologie hydraulique etc ...). Stages tres importants. Erasmus : tres formateur pour apprendre a sortir de sa zone de confort et s'adapter a une nouvelle situation.
Sciences et Technologies de l'Eau (STE),Les cours de SIG programmation R
Sciences et Technologies de l'Eau (STE),&bull GDP chimie/biologie &bull Hydrologie  &bull Ecologie des milieux aquatiques 
Sciences et Technologies de l'Eau (STE),Plus generalement la capacite a reflechir et a se poser les bonnes questions face a une situation
Sciences et Technologies de l'Eau (STE),Hydraulique Hydrologie Description des traitements des eaux Chimie  Marches publics Formation a Qgis.
Microelectronique Et Automatique (MEA),POO
Microelectronique Et Automatique (MEA),Tout sauf module Netvibes et les jeux d'entreprises 
Informatique et Gestion (IG),La comprehension generale du code les cours lies aux bases de donnees. Les projets sont egalement une bonne experience qui nous met face a des enjeux que l'on retrouve en entreprise. Cours d'insertion professionnelle utiles egalement pour usage personnel ou pour aider les personnes en recherche. 
Genie Biologique et Agroalimentaires (GBA),L'anglais La communication Management La gestion de projet Les projets a la halle technologique   
Informatique et Gestion (IG),Communication Anglais
Sciences et Technologies de l'Eau (STE),Hydraulique Genie des Procedes  management
Materiaux (MAT),Je suis un cas a part : en entrant a Polytech en Materiaux je savais deja vouloir travailler dans les polymeres et j'ai mis environ 20 jours en MAT3 avant d'etre definitivement certain de ne vouloir travailler que sur ces materiaux.  Je dirais donc que les enseignements les plus utiles sont ceux applicables aux polymeres mais c'est un point de vue biaise...
Systemes Embarques (SE - apprentissage),Anglais Onde langage C micro controleur radiofrequence  
